comment,gender,race,migrants,religion,sexual_orientation,acceptable
"2.SNL: Rok Grudina: »Nadejam se, da bomo nadaljevali v takem ritmu« - Nogometaši Gorice so z zmago p -",0.0,0.0,0.0,0.0,0.0,1.0
"Resno vprašanje: Majo kje black friday ali cyber monday popuste na orožje? Govorim o legalnem orožju seveda, najraje 9x19 Rex Zero 1",0.0,0.0,0.0,0.0,0.0,1.0
"Strahotno fajn je, ce se pilot ne gleda v ogledalo ali pa da ne stoji za njim kaksen stric!",0.0,0.0,0.0,0.0,0.0,1.0
"Vprašajte jih, zakaj jih resnica vznemirja. To sem vpašal TW, ko so me enkrat blokirali in so me takoj odblokirali.",0.0,0.0,0.0,0.0,0.0,1.0
V resnici samo ne bo več popustov na nekartična plačila. recibobubob,0.0,0.0,0.0,0.0,0.0,1.0
"jep, jaz imam po eni strani opero, po drugi pa sidekicka v filmih o frankensteinu",0.0,0.0,0.0,0.0,0.0,1.0
Glede bančnih računov in hranilnih vlog bo šlo v tem zadnjem krogu v NLB zares. Kot z pičlimi rezervami babke.,0.0,0.0,0.0,0.0,0.0,1.0
Serpentinšek je glede oglaševanja prav tako neotesan kot Bandelli.,0.0,0.0,0.0,0.0,0.0,1.0
To pa je reciklaža. Bratuškova za Bandellijevega naslednika predlagala Iztoka Puriča via,0.0,0.0,0.0,0.0,0.0,1.0
"Ups, nisem siguren, ali to prav razumem. ""S čisto vestjo sem bi zamaskiran""?",0.0,0.0,0.0,0.0,0.0,1.0
Me lahko prosim izbrišete iz teh slaboumnih komunikacij o skrivanju akcij JLA in podobnega.,0.0,0.0,0.0,0.0,0.0,1.0
počasi menda bo. Boli. Paziti se moram. Počasi in pozitivno naprej,0.0,0.0,0.0,0.0,0.0,1.0
"Slovenci plačajte podražitve, ker lahko !? Je kdo rekel, da to mi ne zmoremo !!! pajade",0.0,0.0,0.0,0.0,0.0,1.0
Paketi s sestavinami so na voljo na Črnem Trgu ta konec tedna! Obilo zabave vam želimo!,0.0,0.0,0.0,0.0,0.0,1.0
"naj gre za Bieberja, Mahniča, Murkota ali še kakšnega drugega p..... s tvitanjem o njih, jim samo še dodatno dajete publiciteto sampovem",0.0,0.0,0.0,0.0,1.0,0.0
"Prisilit strank ne moreš, da sodelujejo z nezaželenim. Če jim uspe, je to pač večina.",0.0,0.0,0.0,0.0,0.0,1.0
"Kužnost Drugega: ""rjuharice"" in ksenofobna politična fantazmatika via",0.0,0.0,0.0,0.0,0.0,1.0
"Lahko pa, da so mu celo naredili medvedjo uslugo. Med starimi mački je izpadel kot... Serpentinšek 😂😂😂",0.0,0.0,0.0,0.0,0.0,1.0
Takoj se obleci v maskirko in iz kleti vzemi ven Maschinengewehr...,0.0,0.0,0.0,0.0,0.0,1.0
"Prenovljeni interier in vinska klet Gradič, Raketa arhitekti",0.0,0.0,0.0,0.0,0.0,1.0
Da nam kradejo pozornost takšne bedarije ki niso vredne ogleda,0.0,0.0,0.0,0.0,0.0,1.0
"To je tako, kot bi trdili, da lahkote na svetu ni, saj na lastne oči vidite skupino turistov s sendviči.",0.0,0.0,0.0,0.0,0.0,1.0
"Tako raj zgleda. Po zasneženem dnevu, kosilu z govejo, esihflajšem, paradajzom in frankinjo, ležeč &amp;čakajoč fucbal, pišeš.",0.0,0.0,0.0,0.0,0.0,1.0
To si velja zapomniti Kaj pa ga Majcen rekla ?,0.0,0.0,0.0,0.0,0.0,1.0
Moderna mobilna hišica za 4-5 oseb v kampu Stella Maris pri Umagu,0.0,0.0,0.0,0.0,0.0,1.0
"Lahko za nas neuke moške, pojasniš kaj je to gelish in opi. Vemo da je lepo videti. 😁",0.0,0.0,0.0,0.0,0.0,1.0
"Upam, da vsaj hrane ne mečejo stran. Če jo bomo sploh videli. masterchefslo",0.0,0.0,0.0,0.0,0.0,1.0
"Hm, moralna implikacija pojma osebne okoliščine. To pa pokrije vse možne svinjarije.",0.0,0.0,0.0,0.0,0.0,1.0
Adriano - drugoligaš mu ponuja družinsko vzdušje fuzbal nogomet ligaprvakov -,0.0,0.0,0.0,0.0,0.0,1.0
"Sicer pa sem že parkrat opazil, da ima problene pri analizah.",0.0,0.0,0.0,0.0,0.0,1.0
"Prejsnji teden pogrnil na avdiciji, potem PA bil na koru edini tenor pri 10 basih. Narobe svet! kzave MePZAdoramus",0.0,0.0,0.0,0.0,0.0,1.0
"To je samo vmesna faza. malašolarokenrola daje rezultate, ko so malo starejši.",0.0,0.0,0.0,0.0,0.0,1.0
Sosed ima nove podnajemnike in se jih očitno skuša čimprej znebit ... za dobrodošlico jim je namreč ponudil cviček. 🤔,0.0,0.0,0.0,0.0,0.0,1.0
Sarkazem in ironijo pacienti sprejemajo slabše kot nesramnost.,0.0,0.0,0.0,0.0,0.0,1.0
"To zgražanje je dolgočasno. Normalno, da komunisti ne bodo sodelovali z SDS, a ste sploh bili zadnjih 20 let v Sloveniji?! :)",0.0,0.0,0.0,0.0,0.0,1.0
Jaz sem še očetu na računski stroj kakulacije pomagal in z rehenšibarjem računal.,0.0,0.0,0.0,0.0,0.0,1.0
Odložiti operacijo in podaljšati verodostojno življenje takšnega kot nam ga je mati narava podala bo bogu v zahvalo ne zdravniku!,0.0,0.0,0.0,0.0,0.0,1.0
"To ni nič v primerjavi s Slavkom in Mirkom.Ta dva sta izstreljene naboje kar v zraku lovila,kot muhe.",0.0,0.0,0.0,0.0,0.0,1.0
"Je dobrota res sirota? Gospa, kateri so prostovoljci obnavljali hišo naj bi dobrotnike nagnala?! - e-Maribor",0.0,0.0,0.0,0.0,0.0,1.0
"Zahvala avtorjem fotografij, ki brez besed opozarjajo na obseznost posledic, ki jih pušča nasilje v življenju žrtev.",0.0,0.0,0.0,0.0,0.0,1.0
"Nekoč bo ključ opolemenitila še častna straža, samo umreti še moram.",0.0,0.0,0.0,0.0,0.0,1.0
"A si mislil Oreo piškotov, ker Milke z Milka piškoti ni (še ni :) ).",0.0,0.0,0.0,0.0,0.0,1.0
"SMEH: To so naredili voznikom, ko se niso ustavili pred prehodom za pešce",0.0,0.0,0.0,0.0,0.0,1.0
"V okviru projekta Jaz zmorem, ti zmoreš, midva zmoreva več nas bo v ponedeljek, 12. 6. 2017, obiskal arnehodalič.",0.0,0.0,0.0,0.0,0.0,1.0
"Nekako tako. So pa imeli plačan prevoz in malico. Vreče za bruhat so prinesli s seboj, ker Gorjanci. 😜",0.0,0.0,0.0,0.0,0.0,1.0
"Papirnata je ze dolgo v modi. Nono pravi, da so včasih vse v papirnate škrniclje dajali. Papir pa delajo iz lesa, kajneda 🤷‍♀️",0.0,0.0,0.0,0.0,0.0,1.0
Katastrofalni rezultati kličejo po drastičnih ukrepih,0.0,0.0,0.0,0.0,0.0,1.0
"Jsm šla kar na Nazorjevo, v eno mini zlatarnico tam nasprot one brezglutenske restavracije. Vse je štimalo, pa poceni je.",0.0,0.0,0.0,0.0,0.0,1.0
"Demistifikacija dihotomije levi-desni je v Sloveniji očitno možna le kot spontan, naraven proces, seveda če le ta ni dedna.",0.0,0.0,0.0,0.0,0.0,1.0
TV po navadi redko snema prihode na pokopališča..pa še afnat se ne moreš s tekaško supermodo.,0.0,0.0,0.0,0.0,0.0,1.0
"Ker, ce je tok rada na sihtu, v penzijo noce k lah gre v mozevo...pol pa nej dela tko kot je treba. Zakaj bi mogla sebe unicevat namest nje?",0.0,0.0,0.0,0.0,0.0,1.0
"Lovska psica, sicer pridna. Demonstrira zaradi mraza. Ob ene pol enajstih jo dajo pol not k smo že vsi znevrotizirani.",0.0,0.0,0.0,0.0,0.0,1.0
"Ameriški znanstveniki so delno »oživili« možgane 32 prašičev, ki so bili mrtvi štiri ure.",0.0,0.0,0.0,0.0,0.0,1.0
"Kaj ti pomaga boljša igra, če potem kasiras takšno bombo Scocca. Superclasico",0.0,0.0,0.0,0.0,0.0,1.0
"Kewl, lift ne dela, pejdi ti Mirč po štengah na th., jo boš razmigal že vmes.",0.0,0.0,0.0,0.0,0.0,1.0
"Toliko nekega cirkusa, vedno ko se omeni unisex wc-je, zdaj pa zvemo, da jih imamo že ves čas povsod! Via",0.0,0.0,0.0,0.0,0.0,1.0
"Ne, lučke so bile zanič. Na odru se je videlo samo ozadje in reklame, bend pa v totalni temi.",0.0,0.0,0.0,0.0,0.0,1.0
"Kordiš v parlam. napadel drobno gospod. obrtnike češ da mu niso pravočasno dost.ograje,rastlinjaka..ja velika podjetja pa so brezhibna !?",0.0,0.0,0.0,0.0,0.0,1.0
IzborMMeseca: Otroške sobe Mömax – aktivacija z vplivneži,0.0,0.0,0.0,0.0,0.0,1.0
Hramba depozitov ni socializacija izbube.,0.0,0.0,0.0,0.0,0.0,1.0
A potem bomo lahko utajalevali davke kot Bergant?,0.0,0.0,0.0,0.0,0.0,1.0
"Sment pa ta funkcionalna nepismenost pa razbiranje poant, kajne. 🙄",0.0,0.0,0.0,0.0,0.0,1.0
"To je pač srbak, ki mu Slo. evri pomenijo več od lažnega ponosa in pokazal, da je sam Ljubljanski konjski hlapec.",0.0,1.0,0.0,0.0,0.0,0.0
Ognjemet enkrat letno je najhujši sovražnik vaših pljuč. TEŠ6 in ostalo pa vas pomlajuje. daseve debilizmi prazniki,0.0,0.0,0.0,0.0,0.0,1.0
Slovenski levaki se že zbirajao v redeče katalonske brigade.Zbirno mesto dom španskih borcev.,0.0,0.0,0.0,0.0,0.0,1.0
Pravniki so nas pripeljali do vikenda. Danes pa norija na BOLNCA ft. MATRODA Za tagganje kliknite like na...,0.0,0.0,0.0,0.0,0.0,1.0
Ideologija enega vodje in njegovega ministra za propagando. Ze videno ne dolgo nazaj.,0.0,0.0,0.0,0.0,0.0,1.0
So že našli USB ključek od Dragonje? Je vsaj vsebina že na kakšnem torentu? 2tir 2tdk,0.0,0.0,0.0,0.0,0.0,1.0
"Res je, v Sparu vsak dan trde kot kamen,pa še svicajo iz skrinje",0.0,0.0,0.0,0.0,0.0,1.0
Ti nisi demokrat. Očitno bi radi prepovedali del volilnega telesa.,0.0,0.0,0.0,0.0,0.0,1.0
"Prepoznate nagajivega dečka, ki smo ga pred leti poznali kot pevca, zdaj pa vodi resničnostni šov?",0.0,0.0,0.0,0.0,0.0,1.0
"Aha,... in zgolj ta dva sta uničila slednjo zelenico. dežurnakrivca 😉",0.0,0.0,0.0,0.0,0.0,1.0
"Cela norišnica. Mal sem pa tud jaz kriva, ker sem na bolniški, pol jih pa še mal drezam :P",0.0,0.0,0.0,0.0,0.0,1.0
"Pa upam, da ni bil zavarovan, ker bo sicer vso dodatno škodo krila še zavarovalnica",0.0,0.0,0.0,0.0,0.0,1.0
16 maja so se klal in moril spake izdajalske zdaj pa pametujejo neki posmodernisti,0.0,0.0,0.0,0.0,0.0,1.0
FOTO:Kardiolog Marko Noč: Slab spanec je hujši od kriminalističnih preiskav,0.0,0.0,0.0,0.0,0.0,1.0
"bravo, samo sedaj naj se pa pripravijo na šikaniranje raznoraznih inšpekcij",0.0,0.0,0.0,0.0,0.0,1.0
Ilegalci kot duhovi: Kam je izginilo 1000 nezakonitih prišlekov?!,0.0,0.0,0.0,0.0,0.0,1.0
Janša je kriv! 🤣🤣🤣,0.0,0.0,0.0,0.0,0.0,1.0
"Folk programira in objavi, a potem noben živ krst ni sposoben za njimi ponovit rezultatov. Blah.",0.0,0.0,0.0,0.0,0.0,1.0
"Če ne moreš postaviti mej, kaj lahko prebaviš? Manjše tatvine? Agresivnost? Pedofilijo? Druge spolne zločine? Umor? Kje potegneš črto?",0.0,0.0,1.0,0.0,0.0,0.0
"Macron-ov obisk teatra Bouffes du Nord včeraj v Pariz-u ni šel po načrtih. Jup, reševala ga je policija. Francija",0.0,0.0,0.0,0.0,0.0,1.0
a zdej si strokovnjak še za amere ratal? pa pejt tja živet...kr izvoli...,0.0,0.0,1.0,0.0,0.0,0.0
"Ko odideš iz skupne hiše se ne posloviš tako, da vržež kamen v šipo in za to pričakuješ zahvalo...",0.0,0.0,0.0,0.0,0.0,1.0
"Kako dolgo bomo dopuščali invazijo Afganistancev, Pakistancev in Alžircev? Policija očitno ne zmore. VojskoNaMejo",0.0,0.0,1.0,0.0,0.0,0.0
Pozabljate kam ste odlozil kljuce/ocala...? Ko jih odlozite si za hip predstavljajte da eksplodirajo. visualmemory mozganisocudo bajedela,0.0,0.0,0.0,0.0,0.0,1.0
Ognjemeti in petarde okrog mene. Izkoristil vzdušje za ogled Black Hawk Down.,0.0,0.0,0.0,0.0,0.0,1.0
Cat6 je za 1000 mbit prenose. Zaenkrat jih noben ponudnik inet storitev ne ponuja. Pa najbrž je tak kabel precej dražji.,0.0,0.0,0.0,0.0,0.0,1.0
Odločno nasprotujemo uničevanju kmetijskih zemljišč in zahtevamno da navladne organizacija takoj dobijo status strank v postopkih nktrs.,0.0,0.0,0.0,0.0,0.0,1.0
"Sesalniki in elektronika ne gredo dobro skupaj. Preden ju za kaj resnega uporabiš, ju dobro potestiraj.",0.0,0.0,0.0,0.0,0.0,1.0
"Pa saj wcji na stajerki so zastonj. Res da velikokrat svinjski in v enem te voda zalije, ce pravi cas ne odskocis, ampak vseeno - FREE",0.0,0.0,0.0,0.0,0.0,1.0
V MNZ izrecno nasprotujejo ustanavljanju vard ali vaških straž,0.0,0.0,0.0,0.0,0.0,1.0
"Nisem fan šumečih tablet (proti kašlju, Lekadol +C ipd), zato jih vedno vržem v Coca colo. Tko mi jih vsaj uspe vase spravit. protip",0.0,0.0,0.0,0.0,0.0,1.0
"FOTO: Z ukradenim avtodomom na mejo, prestregli 24 ilegalcev -",0.0,0.0,0.0,0.0,0.0,1.0
Tavčarjev dvorec na Visokem odpira svoja vrata - Planet,0.0,0.0,0.0,0.0,0.0,1.0
razčistimo dvome okoli masturbacije: velja moške in ženske ❗️venera_shop pa v stečaj‼️,0.0,0.0,0.0,0.0,0.0,1.0
"Ta dva se bosta ""vdarla"" med sabo, kdo od njiju bo v najkrajšem času, povedal več neumnosti. turbo_jezikanje",0.0,0.0,0.0,0.0,0.0,1.0
"Klanec oz. škarpa, ki vedno kadar se peljem mimo deluje impresivno",0.0,0.0,0.0,0.0,0.0,1.0
Manj partizanskih proslav in govorov bi mogoče pomagalo vaši časovni zanki,0.0,0.0,0.0,0.0,0.0,1.0
"Izvrstni napotek, toda zaslepljenim Ljubljancanom to ne bo odprlo oci!",0.0,0.0,0.0,0.0,0.0,1.0
"O nisem ti fous! Niso lih časi za iskanje nepremičnin 🙄 sosed pri nas prodaja, samo je čisto precenil",0.0,0.0,0.0,0.0,0.0,1.0
"Se zavedate, da so za tako imenovne ""levičarje"" tovrstna besedila lahko že skrajno ksenofobna in šovinistična? Surplusmorale",0.0,0.0,0.0,0.0,0.0,1.0
Tale je še kr ofucan. Znajo bit lepši kadar se ženijo. Odvrne jih pa že hrup.,0.0,0.0,0.0,0.0,0.0,1.0
"če bodo komunisti na oblasti, bodo šle naše penzije za kameltrajbarje mi pa bomo životarili brskanje_po_smeteh",0.0,0.0,1.0,0.0,0.0,0.0
"Robi, skejtar in večni študent. Pri 32-ih še vedno živi pri mami, najrajši ima tenstan krompir ob nedeljah.",0.0,0.0,0.0,0.0,0.0,1.0
Masa za palačinke delana v blenderju. Sej kul. Bom js kr normalne naredila. adejno,0.0,0.0,0.0,0.0,0.0,1.0
Globok poklon in hvala za VVFaktor.,0.0,0.0,0.0,0.0,0.0,1.0
"Posvoji tačka: Prisrčni pudelj, ki poln energije čaka na vas",0.0,0.0,0.0,0.0,0.0,1.0
A je res treba kricat in vrtat po fletu ob 7!! za ene je to sred noci ob vikendih,0.0,0.0,0.0,0.0,0.0,1.0
"SD, Levica, RTVSLO, POP TV, SAB, domacini,...so proti ograji. Ja odstranite jo ze enkrat, saj ni na vladi SDS!",0.0,0.0,0.0,0.0,0.0,1.0
"Kapitalizem nikoli ni bil ideologija, je zgolj ekonomski model. Propada narodov, gospodarstev, sveta.",0.0,0.0,0.0,0.0,0.0,1.0
"300 metrov od doma imamo (bar) Rašica, jaz pa rinem na Rašico (12 km). tekvsakdan",0.0,0.0,0.0,0.0,0.0,1.0
Kapitalizirali smo ker je drzava lastnik. To bi mogli kot se kaj drugega ze zdavnaj prodat.,0.0,0.0,0.0,0.0,0.0,1.0
A cigareti so veganski? Niso! Kadijo pa vseen 😂😂,0.0,0.0,0.0,0.0,0.0,1.0
Chemtrailsi puščajo posledice na naših delovnih ljudeh in občanih...,0.0,0.0,0.0,0.0,0.0,1.0
"Revoz je ""sofinanciran"" s strani države. In si fura delavce s Hrvaške. Za minimalca. Meni to ni standard.",0.0,0.0,0.0,0.0,0.0,1.0
Janševi nastopi imajo na Youtubu povprečno kakšnih 32 ogledov.,0.0,0.0,0.0,0.0,0.0,1.0
"Škoda bi bilo odvzeti državi porekla takšen ""talent"". Naj temu ""mladcu"" darujemo enosmerno potovanje v Wakando!",0.0,0.0,0.0,0.0,0.0,1.0
"Pizza calzone s pečenim pršutom, mocarelo, olivami, čilijem, čebulo.",0.0,0.0,0.0,0.0,0.0,1.0
"Malo dodane štirke pred centrifugiranjem in teža vlage jih ""zlika"" ko so obešene.",0.0,0.0,0.0,0.0,0.0,1.0
"Zdaj mi je že pa fejst nerodno, kje živim 😳 Mi se po rekreaciji, po treh, štirih pirah, bolj pametno pogovarjamo kot toti volitve2018",0.0,0.0,0.0,0.0,0.0,1.0
Novi in novi obrazi barantačev nenehno zlorabljajo hišo svojega Očeta.,0.0,0.0,0.0,0.0,0.0,1.0
"Moški, kakršnega smo poznali, bo izginil - Revija Zarja",0.0,0.0,0.0,0.0,0.0,1.0
"Ko ji nekdo stopi na zulj. Sorodniki so bili partizani,vse jasno.",0.0,0.0,0.0,0.0,0.0,1.0
"Nisva midva ovc pasla skupaj, da me lahko tikate. Toliko o spoštovanju slovenskega.",0.0,0.0,0.0,0.0,0.0,1.0
"Rada potujem v ZDA, ker se potem še raje vračam nazaj v Evropo. Neprecenljivo! Europe",0.0,0.0,0.0,0.0,0.0,1.0
"drazba Stanovanje (30,2m2), Kunaverjeva 6, Ljubljana. Izklicna cena = 39.900€.",0.0,0.0,0.0,0.0,0.0,1.0
Mičkeni kužki in mačke.Veliki psi zahtevajo preveč energije.Nisem več tako fizično aktivna.,0.0,0.0,0.0,0.0,0.0,1.0
"Animal angelčki so nama poslali cel kup sladkorčkov, ki jih vključujeva v najino ponudbo. Upava, da jih čimprej...",0.0,0.0,0.0,0.0,0.0,1.0
PV: Slovenski interesi zavarovani v kompromisu med EU in ustavnih odgovorih nanjo.,0.0,0.0,0.0,0.0,0.0,1.0
Mizerija na vseh področjih...raj za komuniste in komunizem.,0.0,0.0,0.0,0.0,0.0,1.0
"Te tete so ene 20 let prepozne s svojo prijavo, spet bi rade zaslužile. Takih pokvarjenih babur je ogromno.",1.0,0.0,0.0,0.0,0.0,0.0
A podpiraš tajkunske barabe in finančne zlorabe??!!Zanimivo in odprto!!??,0.0,0.0,0.0,0.0,0.0,1.0
"Izjemno mehke, udobne in prilagodljive sedežne garniture ROM iz nove kolekcije 2017 že v Galeriji Il Ambienti v...",0.0,0.0,0.0,0.0,0.0,1.0
To so res nebuloze. Mi smo se na veliko crkljali in nič ni bil razvajen. Nasprotno ... 💞,0.0,0.0,0.0,0.0,0.0,1.0
"Me prav zanima, kako sodišče odreagira na objavo mentalno prizadetih. Tu se vse začne.",0.0,0.0,0.0,0.0,0.0,1.0
Baje da putičapumiša dela kraval v industrijski coni. Smo šli pogledat ma ga ni videt....,0.0,0.0,0.0,0.0,0.0,1.0
Preprečevanje globoke venske tromboze po možganski kapi s kompresijskimi nogavicami ne prinaša klinične koristi? -,0.0,0.0,0.0,0.0,0.0,1.0
"Jaz, danes, mojo mizo... Ker si nekateri vzamejo čas bit idioti brez trdne podlage!",0.0,0.0,0.0,0.0,0.0,1.0
"Če ne bo v zadnjem trenutku prišlo do preobrata, bo že danes na klop spet sedel ""dežurni gasilec"". plts",0.0,0.0,0.0,0.0,0.0,1.0
Kosovski ilegalec s strelom v glavo ubil crmogorskega policaja v Igalu Igalo: Preminuo granični policajac,0.0,0.0,0.0,0.0,0.0,1.0
Klemenčič v odgovoru na interpelacijo zavrača vse očitke,0.0,0.0,0.0,0.0,0.0,1.0
"Nič niso ustvarili sami. Ker so tudi njih ustvarili drugi. Tisti, ki jim taki komunistični hlapčiči in dekle pedenajo...",0.0,0.0,0.0,0.0,0.0,1.0
"Tale Parov Stelar, ki se sedaj vrti je pa noro! Ker nočem vznemirjati sosedov, kar slušalke.",0.0,0.0,0.0,0.0,0.0,1.0
"Da bi bil izlet s čolni bolj adrenalinski, bi lahko naredili vanje kakšno luknjo. 😎😉😂",0.0,0.0,0.0,0.0,0.0,1.0
Peterburg ruski gostitelj pospremil s sprejemom z vojaškimi častmi ob prihodu popeljal po svojih pogledih naprej zvon2,0.0,0.0,0.0,0.0,0.0,1.0
Kam bi potem stlacili vso to pamet v majhni Sloveniji.,0.0,0.0,0.0,0.0,0.0,1.0
Poznamo trenirkarje in trenirkarje. Vsak Balkanec tudi ni čefur.,0.0,1.0,0.0,0.0,0.0,0.0
Kje so naše tovarne? Steklarna Hrastnik pa po delavce v Bosno. Isto Revoz. Naši brezposelni mladci pa po fitnesih in kafičih.,0.0,0.0,0.0,0.0,0.0,1.0
"Studio ob 17h: brexit smo preložili, tema bo arbitraža. Spet. Brexit pa (spet) v ponedeljek. Nič od tega zadnjič. neverendingstory",0.0,0.0,0.0,0.0,0.0,1.0
Vabljeni v Kromberk na vrt pred gradom 9. avgusta ob 21. uri! Vasko Atanasovski acoustic trio + Etnoploč trio!,0.0,0.0,0.0,0.0,0.0,1.0
Toplak ni storil nepremišljenega dejanja. Seveda je bil oškodovan. Pa ne samo on.,0.0,0.0,0.0,0.0,0.0,1.0
Lanza želel ubiti več ljudi kot Breivik? Hočete še več špekulacij o psihopatih? Preberite si vse na naši strani! piano,0.0,0.0,0.0,0.0,0.0,1.0
"KRONIKA: Ujeli moška, ki sta z motilci frekvenc vlamljala v vozila. Motene frekvence bodo tožile, poročajo viri.",0.0,0.0,0.0,0.0,0.0,1.0
Rdeča karta Evrope vse presenetila: naslednji teden prihaja toplotni val! -,0.0,0.0,0.0,0.0,0.0,1.0
Evo cudovito! Rešeno! Evkaliptusov les namesto bombaza! kako se niso tega prej spomnili!,0.0,0.0,0.0,0.0,0.0,1.0
Ob evropskem tednu zmanjševanja odpadkov - odpadki vse bolj zastrupljajo naš planet,0.0,0.0,0.0,0.0,0.0,1.0
"ziher študirata, kam sta kartico založila. Pol bosta dvignila 15 eur in šla v lokal na pir mal na sonce posedet.",0.0,0.0,0.0,0.0,0.0,1.0
"Bi rekel, da je revija Domovina in Rok Čakš od pedra Škrabca.. LGBT peder komi struja Škrabec Pogorelec Pogorevec....",0.0,0.0,0.0,0.0,1.0,0.0
"""Kje so biskviti,"" je rekla žena, ko je iskala piškote. Vsak mesec nama gre slovenščina slabše. biscuits",0.0,0.0,0.0,0.0,0.0,1.0
"Največji hec pa je, da tudi kadilci priznajo, da so po zadrževanju v takih zelhkamrah zmačkani.",0.0,0.0,0.0,0.0,0.0,1.0
"Sej nisem edina, ki se ji nova kuharska oddaja na pop tv zdi obupna, ane ?!? krneki",0.0,0.0,0.0,0.0,0.0,1.0
Krasli so preko adrie zdaj bi bili pa pametni,0.0,0.0,0.0,0.0,0.0,1.0
Molekularni biolog in bodoči mentor za mlade raziskovalce na nacionalnem inštitutu za biologijo. migrantiBogatijo,0.0,0.0,0.0,0.0,0.0,1.0
"Očitno se Iranci ne bojijo Jenkijev, saj so izstrelili 125 reket na jenkijevska oporišča.",0.0,0.0,0.0,0.0,0.0,1.0
"Nje, o sodi bikarboni ki jo mesarji dodajajo mesu, da popije več vode.",0.0,0.0,0.0,0.0,0.0,1.0
"Na ircu nismo imeli cajta za brb, takrat je bil ternet na impulze! Razen v šoli 2 uri na teden.",0.0,0.0,0.0,0.0,0.0,1.0
VSEBINE V LETOŠNJI BOŽIČNI ŠTEVILKI DOMA I CONTENUTI DEL NUMERO DI NATALE DEL DOM,0.0,0.0,0.0,0.0,0.0,1.0
Včeraj je praznovala Tadeja Luznar. Vse najboljše in najlepše ji želimo vsi zavasovci.,0.0,0.0,0.0,0.0,0.0,1.0
"Opazil sem, da Božo po de foltu hodi na SDS dogodke. Mahat šefu.",0.0,0.0,0.0,0.0,0.0,1.0
“prostoren in moderen dvonadstropni studio v strogem centru mesta za samo 700€ brez stroškov”,0.0,0.0,0.0,0.0,0.0,1.0
Poslanci so si potrdili nadomestilo in stroške prevoza po kilometrini,0.0,0.0,0.0,0.0,0.0,1.0
"Hrvati nas peglajo ves čas, le ko je bila SDS v vladi tega bi bilo ces čas😛😋😋",0.0,0.0,0.0,0.0,0.0,1.0
"Sporno poljsko meso, salmonela in klanje športnih konj",0.0,0.0,0.0,0.0,0.0,1.0
Komunist pa še čefur. Konec sveta.,0.0,1.0,0.0,0.0,0.0,0.0
Šahist z morilskimi nagnjenji je aktivni član Slovenske šahovske zveze.,0.0,0.0,0.0,0.0,0.0,1.0
"Okrepljeno varstvo potrošnikov &amp; manjši upravni stroški za zavarovatelje in pozavarovatelje 🇪🇺, ki poslujejo v 🇺🇸.",0.0,0.0,0.0,0.0,0.0,1.0
"Fujifilm je predstavil nov aparat X-E3, dva objektiva in napovedal programsko nadgradnjo, ki bo X-Pro2 prinesla 4K.",0.0,0.0,0.0,0.0,0.0,1.0
"Škoda, ker ne morem prebrat celotne nebuloze. Ker že voham feminism in betamoški.",0.0,0.0,0.0,0.0,0.0,1.0
"Mah, kaj poljska govedina, bi rada videla teoroje zarote z desne, ko bi se kakšna evropska inšpekcija obregnila ob madžarsko svinjino... 😂😂😂",0.0,0.0,0.0,0.0,0.0,1.0
"Zakaj zavajate, da je govora o temu, da se vse postreli?",0.0,0.0,1.0,0.0,0.0,0.0
mentalpicture: Žan v perlamentu z majico “Kotaleči se kamni niso dobrodošli”,0.0,0.0,0.0,0.0,0.0,1.0
"Prav vsi radi nekaj dobrega prigriznemo 😋🍗. Ko si v bližini Kranja, MORAŠ obiskati eno izmed restavracij v blogu 😉 👉",0.0,0.0,0.0,0.0,0.0,1.0
"Klanovska igra ekonomsko ničelne vsote in neodgovornost politikov, ki vsi izhajajo iz birokratskega razreda.",0.0,0.0,0.0,0.0,0.0,1.0
Studenčnica? Kolk promilov pa ma ta zadeva? Se že veseliva. degustacijanovihalkoholov,0.0,0.0,0.0,0.0,0.0,1.0
"to je samo spin , sami so hotl batine in ti nisi tko neumen , da ne bi slutil tega , nekje",0.0,0.0,0.0,0.0,0.0,1.0
le kaj bi lahko bilo v taki zanemarjeni zgradbi nadstandardnega??!,0.0,0.0,0.0,0.0,0.0,1.0
